DT13843,Thị 11823 foods,TK113843,63580622,5245613843,3.542832913091137,Vũ Văn Vinh
DT13844,Chí 5470 foods,TK113844,39412584,4368013844,2.324137172018686,Trương Chí Tuấn
DT13845,Văn 9939 foods,TK113845,18084903,7193013845,2.4770552306966516,Lê Song Cúc
DT13846,Hoàng 7773 foods,TK113846,97191226,4644713846,3.639296428644447,Đặng Văn Cúc
DT13847,Gia 7945 foods,TK113847,15876456,5922113847,3.771711223328985,An Tùng Phú
DT13848,Gia 13371 foods,TK113848,96298882,5341513848,4.163086773585538,Đoàn Thị Anh
DT13849,Chí 10581 foods,TK113849,26976908,7578213849,3.428717116604178,Ưng Tùng Tuấn
DT13850,Song 10422 foods,TK113850,26390683,2314713850,3.310656296254777,Dương Hoàng Tiệp
DT13851,Song 12255 foods,TK113851,49226467,7113413851,4.2801575895047055,Võ Tùng Nam
DT13852,Thị 12575 foods,TK113852,83934752,5282213852,4.637666049269264,Vũ Chí Phú
DT13853,Hoàng 11380 foods,TK113853,14643539,8179713853,4.984300338704273,An Gia Nguyệt
DT13854,Hoàng 5744 foods,TK113854,20554460,9221413854,2.9608225252991995,Hồ Tùng Nam
DT13855,Tùng 13238 foods,TK113855,79279819,9983213855,4.3926044647508435,Bùi Song Duy
DT13856,Tùng 10414 foods,TK113856,24073843,8428513856,4.3354162138587,Dương Hoàng Minh
DT13857,Tùng 4501 foods,TK113857,8200973,2029913857,3.6375169555885978,Đặng Văn Nam
DT13858,Thị 9354 foods,TK113858,79613913,1308513858,3.952209307500061,An Thị Nguyệt
DT13859,Gia 8071 foods,TK113859,99503650,3377913859,3.7311936400333714,Võ Gia Nguyệt
DT13860,Văn 5858 foods,TK113860,36041288,9911413860,4.310785231020287,Âu Hoàng Đan
DT13861,Tùng 4037 foods,TK113861,98181326,7488113861,4.790064215650306,Đặng Song Vy
DT13862,Văn 5365 foods,TK113862,45138335,5479713862,1.1020894826618837,An Văn Đan
DT13863,Văn 3958 foods,TK113863,56071911,9333213863,1.7624993437323795,Dương Tùng Vy
DT13864,Thị 13473 foods,TK113864,78673559,6557613864,2.0945631001709852,Âu Gia Đan
DT13865,Gia 12763 foods,TK113865,25194348,1978513865,1.642871533371029,Giản Song Việt
DT13866,Thị 10121 foods,TK113866,81711426,7499113866,3.69064084349175,Hồ Thị Minh
DT13867,Văn 10115 foods,TK113867,44849779,2117913867,4.747150746719409,Bùi Hoàng Việt
DT13868,Gia 5487 foods,TK113868,12476114,6175413868,1.5971555714145085,Bùi Thị Tiến
DT13869,Thị 10984 foods,TK113869,14108766,2616013869,1.129121762518417,Ưng Tùng Cúc
DT13870,Tùng 12197 foods,TK113870,37219917,7359613870,3.438678801062984,Võ Chí Việt
DT13871,Văn 10286 foods,TK113871,59266210,2307113871,2.0289347505869895,Võ Chí Thông
DT13872,Song 12342 foods,TK113872,48525006,5352113872,3.573261744548486,Giản Hoàng Phú
DT13873,Chí 5590 foods,TK113873,50978711,6772213873,2.570057614897099,Dương Song Ngần
DT13874,Gia 10704 foods,TK113874,63082702,2951213874,4.9058445200162755,Lý Hoàng Thông
DT13875,Văn 5151 foods,TK113875,4529031,5581513875,2.413641053194646,Võ Hoàng Phú
DT13876,Thị 6445 foods,TK113876,78879584,5707913876,3.1216568568076726,Phạm Tùng Vy
DT13877,Song 5494 foods,TK113877,8387137,3078713877,3.0381973415320336,Giản Chí An
DT13878,Thị 10411 foods,TK113878,17144362,1338613878,2.102966076858395,Lại Thị Vũ
DT13879,Hoàng 8631 foods,TK113879,21455066,8724713879,2.32099325607646,Dương Hoàng Duy
DT13880,Chí 7282 foods,TK113880,66964048,8036413880,4.227362248497016,An Thị Anh
DT13881,Tùng 12462 foods,TK113881,4828201,8211613881,4.5114720826489085,Vũ Văn Nguyệt
DT13882,Hoàng 6184 foods,TK113882,36637751,6146513882,3.2378862959927632,Trương Gia Bảo
DT13883,Văn 9263 foods,TK113883,61541171,9539913883,1.9493936590144592,Võ Hoàng Vinh
DT13884,Hoàng 6607 foods,TK113884,34634755,3213813884,1.0395605876226064,Bùi Gia Cầu
DT13885,Thị 7961 foods,TK113885,58324541,7115613885,2.203750111811365,Lại Song Đăng
DT13886,Tùng 9475 foods,TK113886,98640520,2934713886,2.7958814303375754,An Song Vũ
DT13887,Gia 8471 foods,TK113887,82599617,8021613887,4.8626135184300345,Giản Tùng Chi
DT13888,Thị 3974 foods,TK113888,75058116,9487313888,1.3106524335699805,Lê Thị Bắc
DT13889,Chí 6315 foods,TK113889,30341073,7117213889,4.817306609065787,Âu Gia Tín
DT13890,Thị 9517 foods,TK113890,46379839,1501413890,4.740538584243778,Phạm Song Nam
DT13891,Tùng 6607 foods,TK113891,28675392,8603913891,3.9716146972113995,Ưng Song Chung
DT13892,Tùng 4548 foods,TK113892,64919893,1705913892,4.193543581001103,Bùi Song Thiên
DT13893,Hoàng 8679 foods,TK113893,6176528,2418213893,3.4325038263718697,Lý Chí Ngần
DT13894,Hoàng 5773 foods,TK113894,42091264,9541313894,4.013549709952357,Phạm Chí Thông
DT13895,Chí 10415 foods,TK113895,99113966,8621713895,3.0939249960557844,Âu Song Chung
DT13896,Song 12245 foods,TK113896,32982075,5161813896,1.8521119466401252,Giản Văn Đan
DT13897,Chí 6642 foods,TK113897,27167963,8191213897,2.2333036352137103,Bùi Thị Cầu
DT13898,Hoàng 7694 foods,TK113898,91845688,5893213898,3.558713542101799,Ưng Chí Sáng
DT13899,Gia 5564 foods,TK113899,92904010,3264213899,2.925217658196324,An Gia Chung
DT13900,Tùng 12978 foods,TK113900,99761214,4812713900,4.257787068940273,Bùi Chí Thương
DT13901,Gia 11670 foods,TK113901,66614041,8986713901,3.077678693472556,Vũ Văn Quốc
DT13902,Hoàng 13132 foods,TK113902,45835754,8086513902,1.477127248695696,Giản Gia Vũ
DT13903,Văn 11439 foods,TK113903,8079778,4113313903,4.318922995160731,Vũ Gia Mây
DT13904,Song 12341 foods,TK113904,65057688,5044013904,3.797234532505152,Giản Song Việt
DT13905,Tùng 4982 foods,TK113905,19004753,8544213905,3.4517675525487514,Đặng Thị Phú
DT13906,Chí 8897 foods,TK113906,58920509,9907813906,1.08002107331723,Bùi Gia Sáng
DT13907,Song 4963 foods,TK113907,76176729,4669413907,2.851318253238848,Trần Tùng Tân
DT13908,Tùng 5292 foods,TK113908,4528928,9992113908,1.6574317555317069,Trần Hoàng Tú
DT13909,Gia 6897 foods,TK113909,3024899,9324413909,2.8161696721227667,Ưng Gia Nam
DT13910,Thị 12781 foods,TK113910,75063245,4264713910,2.073857902819384,Bùi Hoàng Cúc
DT13911,Chí 10268 foods,TK113911,69420918,6259113911,2.0546442894751857,Võ Tùng Tân
DT13912,Gia 10010 foods,TK113912,98985575,3716313912,2.537631437546777,Lý Gia Thương
DT13913,Song 5684 foods,TK113913,1908612,2754813913,2.4412641569388915,Vũ Gia Sáng
DT13914,Thị 12222 foods,TK113914,13287219,5423113914,4.023589576853043,Bùi Thị Bắc
DT13915,Thị 12334 foods,TK113915,22492708,5369413915,4.853671546018712,Bùi Chí Bảo
DT13916,Song 12357 foods,TK113916,12601969,9482813916,4.9531774063051195,Giản Thị Bắc
DT13917,Văn 11352 foods,TK113917,18391958,1939613917,1.6012055099278037,Bùi Tùng Bảo
DT13918,Tùng 8602 foods,TK113918,66404309,7408713918,4.892634718599967,An Tùng Cầu
DT13919,Chí 9756 foods,TK113919,37225899,5773113919,4.192046101583678,Nguyễn Song Bắc
DT13920,Tùng 6669 foods,TK113920,17374608,6456313920,4.696740411083853,Vũ Chí Ngọc Nhi
DT13921,Gia 6907 foods,TK113921,81249583,6767313921,1.4851735644347968,Võ Tùng Cúc
DT13922,Song 9081 foods,TK113922,70495199,9712413922,1.2805805513578585,Đặng Văn Tú
DT13923,Chí 13570 foods,TK113923,18482402,5362113923,2.824885153480902,An Văn Tuấn
DT13924,Song 8920 foods,TK113924,7376499,3953013924,3.7292875126378253,Lại Song Anh
DT13925,Gia 6608 foods,TK113925,54679436,3946713925,2.2897790348651657,Nguyễn Thị Thiên
DT13926,Song 6909 foods,TK113926,40282216,8719913926,3.1261169128960176,Ưng Song Chung
DT13927,Văn 10435 foods,TK113927,92976100,7717313927,1.5115320773728649,An Chí Việt
DT13928,Song 5461 foods,TK113928,79726442,3753913928,4.244556461761292,Giản Thị Tuấn
DT13929,Gia 12882 foods,TK113929,98050792,3922313929,1.0445025797642238,Nguyễn Hoàng Tiến
DT13930,Hoàng 6842 foods,TK113930,40076741,7406513930,3.415397240098035,Võ Văn Chung
DT13931,Song 7215 foods,TK113931,40701145,6706713931,1.3848827677513986,Vũ Gia Cầu
DT13932,Hoàng 9515 foods,TK113932,82311784,2504013932,3.5794042273374616,Lại Hoàng Bảo
DT13933,Gia 7681 foods,TK113933,57118650,2704913933,1.149804433295781,Võ Tùng Việt
DT13934,Tùng 5392 foods,TK113934,17008192,6236213934,1.3737693746294783,Nguyễn Thị Tân
DT13935,Văn 9171 foods,TK113935,55413989,4306213935,4.285048934702331,Lý Gia Duy
DT13936,Thị 9939 foods,TK113936,3340487,6053913936,3.3871163972163525,Giản Thị Minh
DT13937,Tùng 12999 foods,TK113937,88732133,4336513937,4.193197078007493,Lý Tùng Vy
DT13938,Thị 12285 foods,TK113938,83706427,1928513938,1.3276147779695275,Đặng Gia Ngọc Nhi
DT13939,Song 5570 foods,TK113939,69022631,1808013939,1.4637818656552484,Âu Hoàng Anh
DT13940,Song 7571 foods,TK113940,18044346,2559413940,1.9325792757849025,Trần Văn khanh
DT13941,Thị 12590 foods,TK113941,47011214,7503713941,3.910893821134309,Vũ Tùng Thông
DT13942,Hoàng 12589 foods,TK113942,92440589,6887613942,2.812594019311442,Bùi Hoàng Đăng
DT13943,Song 7034 foods,TK113943,79392175,2203513943,4.1918762758067505,Trần Hoàng Thông
DT13944,Thị 4972 foods,TK113944,97888049,7518513944,4.081119495781324,Trần Song Quốc
DT13945,Hoàng 6292 foods,TK113945,86512943,9903513945,4.06735074271052,Trần Thị Sáng
DT13946,Văn 11547 foods,TK113946,8209071,7748813946,4.020382091893557,Giản Hoàng Bắc
DT13947,Chí 8551 foods,TK113947,43265927,6554413947,2.8088891107104392,Bùi Chí khanh
DT13948,Hoàng 8419 foods,TK113948,78452525,8707513948,3.220582667873632,Phạm Tùng Cúc
DT13949,Hoàng 11903 foods,TK113949,13154713,4998613949,1.6506851401465572,Phạm Tùng Tuấn
DT13950,Chí 9055 foods,TK113950,12032538,3307913950,1.2408963287885988,Võ Văn Giang
DT13951,Tùng 8736 foods,TK113951,17012000,1884913951,4.971180398332627,Trương Thị Chi
DT13952,Song 5944 foods,TK113952,93680754,6783113952,2.667893083091676,Ưng Văn Anh
DT13953,Thị 10071 foods,TK113953,16042340,9902513953,1.6281209204754923,Giản Chí Thương
DT13954,Chí 9230 foods,TK113954,13123615,3803213954,4.363761997013752,Nguyễn Chí An
DT13955,Văn 11105 foods,TK113955,27149950,1157613955,3.24333634020502,Vũ Tùng Duy
DT13956,Văn 8727 foods,TK113956,16049818,3668413956,3.572135052816632,Lý Tùng Tiệp
DT13957,Chí 8255 foods,TK113957,88664003,7755913957,1.8057189987629738,Hồ Thị khanh
DT13958,Gia 6959 foods,TK113958,25776568,2464413958,4.933858000347013,Võ Gia Việt
DT13959,Song 6450 foods,TK113959,93554445,8358513959,2.1044705057425754,Ưng Chí Việt
DT13960,Song 4327 foods,TK113960,5050205,5586013960,1.9114092950224415,Vũ Song Nam
DT13961,Tùng 4867 foods,TK113961,2786052,2593313961,2.4565129364071794,Đoàn Chí Thiên
DT13962,Hoàng 4297 foods,TK113962,71804528,1297413962,2.987524680103728,Đặng Văn Thông
DT13963,Chí 8210 foods,TK113963,66231007,6623613963,2.9172209937787748,Vũ Gia Giang
DT13964,Chí 4756 foods,TK113964,29340453,7749213964,3.252016567612185,Đoàn Chí Chung
DT13965,Song 8862 foods,TK113965,28567244,3748313965,3.4334046069146713,Trương Văn Hân
DT13966,Gia 8875 foods,TK113966,63889417,3311113966,4.4136949331381645,Đoàn Văn Tú
DT13967,Hoàng 13373 foods,TK113967,67765918,2713913967,4.138404182972749,Giản Gia Giang
DT13968,Văn 12712 foods,TK113968,10303771,3052213968,3.64573256488084,Lý Tùng Tín
DT13969,Chí 4105 foods,TK113969,46124768,4987813969,3.374407126025711,Ưng Văn Chi
DT13970,Gia 4328 foods,TK113970,32038466,6148513970,1.2506934298395374,Lê Văn Sáng
DT13971,Văn 5758 foods,TK113971,90535615,5704313971,1.165631824353,Võ Chí Tiệp
DT13972,Song 5575 foods,TK113972,71818481,5085013972,3.4807551959491057,Lại Song Vy
DT13973,Văn 10900 foods,TK113973,19929394,5124613973,3.51686583027471,Trương Gia Sáng
DT13974,Văn 7185 foods,TK113974,41597607,3649713974,3.2220666110498697,Lại Song Ngọc Nhi
DT13975,Thị 5381 foods,TK113975,78900276,1296213975,2.6678547935644112,Phạm Hoàng Tú
DT13976,Chí 5325 foods,TK113976,94547121,8114513976,3.442899437874122,An Gia Tiến
DT13977,Tùng 9148 foods,TK113977,97512190,8155913977,1.3332912286131124,Âu Thị Cầu
DT13978,Tùng 10009 foods,TK113978,36044164,8194113978,3.698621580709386,Lý Văn Nam
DT13979,Hoàng 5257 foods,TK113979,71575562,8675013979,2.7994718661374822,Hồ Thị Ngần
DT13980,Thị 8236 foods,TK113980,14894487,3665413980,3.1277022094148497,Đặng Song Sáng
DT13981,Văn 8456 foods,TK113981,65587408,5942313981,4.0715755066969095,Trương Tùng Bảo
DT13982,Thị 5433 foods,TK113982,29932549,5408913982,4.9563409676782655,Bùi Hoàng Mây
DT13983,Song 7542 foods,TK113983,57406817,2654113983,2.09584575610433,Phạm Hoàng Vũ
DT13984,Thị 4578 foods,TK113984,2958414,6049513984,2.597732439807873,An Gia Hân
DT13985,Song 6240 foods,TK113985,11047107,9476513985,1.1268552917320038,Lý Tùng khanh
DT13986,Tùng 4684 foods,TK113986,5528623,1298513986,2.8328235388305765,Bùi Văn khanh
DT13987,Chí 9443 foods,TK113987,17046769,2435013987,1.0651704684259724,Võ Gia Tín
DT13988,Song 11886 foods,TK113988,79505334,2582713988,3.5494360591628715,Nguyễn Song Ngần
DT13989,Hoàng 5325 foods,TK113989,12434608,8965513989,2.2609189968361485,Nguyễn Gia Vy
DT13990,Tùng 11251 foods,TK113990,33290360,2333213990,4.9584892993026095,Võ Thị Chung
DT13991,Hoàng 6868 foods,TK113991,41826374,8978613991,2.283724579173727,Đặng Tùng Phú
DT13992,Văn 8932 foods,TK113992,83910168,7288213992,3.2966104526629363,Đoàn Hoàng Minh
DT13993,Văn 6322 foods,TK113993,11006316,8534213993,2.757420253245678,Võ Hoàng Chi
DT13994,Song 12559 foods,TK113994,85489065,9699813994,4.354262170360446,Vũ Song Thương
DT13995,Chí 12412 foods,TK113995,97595568,7837713995,3.272653527645528,Lại Tùng Thiên
DT13996,Tùng 13013 foods,TK113996,22494365,1709513996,1.3855913851516415,Ưng Hoàng Đăng
DT13997,Hoàng 9642 foods,TK113997,37250125,8001513997,2.2245168338897794,Nguyễn Hoàng Tiệp
DT13998,Chí 12240 foods,TK113998,18824971,7237713998,4.569871468409042,Lý Thị Ngần
DT13999,Thị 9766 foods,TK113999,71028793,5665313999,3.8875959698108717,Đoàn Tùng Tuấn
DT14000,Hoàng 13648 foods,TK114000,80816537,2396814000,1.8874183243583995,Đoàn Gia Thiên
DT14001,Thị 9650 foods,TK114001,16880717,9368714001,1.3532303122477547,Đặng Gia Anh
DT14002,Song 6643 foods,TK114002,87415756,7065714002,3.28100194967066,Lê Văn Tín
DT14003,Song 7201 foods,TK114003,22535129,9295314003,4.246129154919483,Hồ Tùng Nam
DT14004,Thị 4149 foods,TK114004,28037928,3623114004,1.905433376231319,Trần Văn Tuấn
DT14005,Văn 5879 foods,TK114005,98375073,5853714005,1.5122886709319796,Lại Văn Cầu
DT14006,Hoàng 5972 foods,TK114006,38075349,7976314006,2.1911343810502584,Trương Tùng Vy
DT14007,Chí 9652 foods,TK114007,90366380,4065814007,1.5828665711111247,Lại Văn Thương
DT14008,Văn 13273 foods,TK114008,46895183,9483214008,2.770749776034301,Phạm Hoàng Bảo
DT14009,Song 11159 foods,TK114009,53635719,7292714009,4.742034769283098,Phạm Chí Nam
DT14010,Văn 6289 foods,TK114010,69094227,9579114010,4.338907382205377,Trần Tùng Anh
DT14011,Tùng 11632 foods,TK114011,72848841,4062314011,2.6649641334357907,Trương Song Vinh
DT14012,Tùng 8329 foods,TK114012,4244620,2594514012,4.223949588878556,Âu Song Cúc
DT14013,Gia 11747 foods,TK114013,31730906,5519914013,4.073449258861347,Lê Gia Tuấn
DT14014,Văn 9287 foods,TK114014,73044121,2087214014,3.891628503112313,Dương Hoàng Bảo
DT14015,Tùng 4875 foods,TK114015,17072499,7911414015,3.382763995800198,Hồ Tùng Giang
DT14016,Gia 6639 foods,TK114016,86136801,7492914016,2.3550978649981507,Võ Gia Ngọc Nhi
DT14017,Song 13497 foods,TK114017,98923530,6696514017,2.373718188607802,Dương Tùng An
DT14018,Văn 10114 foods,TK114018,2192118,8294014018,1.5508234083845633,Hồ Chí Mây
DT14019,Văn 12583 foods,TK114019,91932002,6571114019,2.9800613243686205,Âu Hoàng Ngọc Nhi
DT14020,Tùng 12292 foods,TK114020,48804130,2947614020,2.580368858568969,An Song Tiệp
DT14021,Văn 6143 foods,TK114021,77531531,4379014021,2.121088450103674,An Hoàng Anh
DT14022,Hoàng 6500 foods,TK114022,9298361,6258014022,4.52343555203662,Đoàn Thị Nam
DT14023,Hoàng 9415 foods,TK114023,38690099,7882714023,4.898515594686132,Bùi Văn Vinh
DT14024,Chí 5480 foods,TK114024,91960704,2647814024,2.8367237027251986,Giản Tùng Minh
DT14025,Gia 6009 foods,TK114025,2309902,5415914025,4.321337985799332,An Văn Ngọc Nhi
DT14026,Hoàng 7177 foods,TK114026,18600939,2379814026,1.3651568707788018,Lý Tùng Mây
DT14027,Hoàng 13669 foods,TK114027,94898617,8916514027,4.4337679020340275,Đặng Tùng Tiến
DT14028,Gia 8491 foods,TK114028,29279342,3169514028,2.7909487315492916,Trần Gia Bảo
DT14029,Gia 13274 foods,TK114029,67102102,2624114029,4.278808401374077,Vũ Văn Cúc
DT14030,Tùng 8473 foods,TK114030,10817533,4313114030,2.1070121851503765,Đặng Chí Đức
DT14031,Song 13399 foods,TK114031,49466251,5722614031,1.9147360910239666,Lý Song Tín
DT14032,Song 6153 foods,TK114032,10659959,3078114032,3.2590871228601226,Âu Chí Hân
DT14033,Gia 7153 foods,TK114033,21146373,5369614033,3.1561928995112365,Dương Gia Nam
DT14034,Gia 12633 foods,TK114034,41513627,2889214034,3.655153859272308,Dương Gia Thương
DT14035,Chí 13690 foods,TK114035,74455138,9543314035,3.255219752943535,Ưng Chí Nguyệt
DT14036,Chí 5045 foods,TK114036,71116977,8781114036,2.4617084920686776,Trần Chí Duy
DT14037,Văn 12811 foods,TK114037,70059332,8358814037,3.4776652978698603,Lý Song Cầu
DT14038,Gia 11363 foods,TK114038,69321231,2212914038,1.3454914713753756,Võ Văn Hân
DT14039,Gia 8866 foods,TK114039,81882997,8895114039,4.85584280810561,Hồ Gia Đăng
DT14040,Văn 5421 foods,TK114040,12117143,5042914040,3.513862679569205,Giản Gia An
DT14041,Thị 10148 foods,TK114041,39031815,3337414041,1.210270423060214,Đặng Hoàng Đăng
DT14042,Văn 5889 foods,TK114042,6577817,7222414042,4.229982314150752,Ưng Gia Đăng
DT14043,Song 10181 foods,TK114043,31217404,1782014043,3.4674783511066187,Ưng Hoàng Tín
DT14044,Gia 12948 foods,TK114044,24983519,3033614044,2.94969405665965,Trần Hoàng Duy
DT14045,Chí 12697 foods,TK114045,89697189,2854914045,4.360198350104167,Bùi Thị Chung
DT14046,Song 8921 foods,TK114046,29896001,3719514046,1.4515667988638152,Vũ Hoàng Hân
DT14047,Chí 7128 foods,TK114047,5258073,8944414047,1.2081650983164507,Đặng Chí Tín
DT14048,Văn 11953 foods,TK114048,23666291,3918014048,1.2611384240153338,Lại Hoàng Ngần
DT14049,Tùng 6295 foods,TK114049,32693611,4832014049,4.148556095414445,Nguyễn Hoàng Tân
DT14050,Gia 6797 foods,TK114050,78497785,5595814050,3.2274454855260535,Nguyễn Hoàng Nam
DT14051,Thị 8313 foods,TK114051,40323733,5005814051,3.229533534070291,Đặng Song Tuấn
DT14052,Thị 8170 foods,TK114052,6038452,6592314052,4.471494496395993,Trần Gia Phú
DT14053,Chí 7635 foods,TK114053,69488074,9181714053,3.058733579886657,Vũ Tùng Tiến
DT14054,Thị 10709 foods,TK114054,38697068,4373414054,1.8881714809213248,An Chí Ngọc Nhi
DT14055,Thị 13261 foods,TK114055,11663530,2055114055,4.765860379459248,Vũ Văn Tú
DT14056,Văn 11194 foods,TK114056,76463634,7271514056,3.794217432522356,Nguyễn Song Đăng
DT14057,Văn 7226 foods,TK114057,3138486,3628814057,3.4280733647235833,Trương Thị Mây
DT14058,Văn 7632 foods,TK114058,13993645,6818114058,3.9058528670207746,Dương Song Vy
DT14059,Gia 11158 foods,TK114059,4373644,1744414059,4.5715384641984,Lê Hoàng Vũ
DT14060,Văn 5983 foods,TK114060,10011087,9667714060,1.772017638130026,An Chí Vinh
DT14061,Văn 11507 foods,TK114061,51965975,4189914061,2.0240532256780033,Lê Hoàng Tân
DT14062,Tùng 11004 foods,TK114062,52065812,9551514062,4.790940040149735,Giản Hoàng An
DT14063,Hoàng 8361 foods,TK114063,5919016,1496314063,4.20513575575691,Bùi Gia Cúc
DT14064,Song 13286 foods,TK114064,90543640,4742514064,1.659789451315226,Lại Văn Bảo
DT14065,Hoàng 10287 foods,TK114065,36987877,9915414065,2.442847606214657,Trần Thị Tín
DT14066,Tùng 6853 foods,TK114066,78127066,2323514066,4.613605122133327,Âu Song Bảo
DT14067,Thị 7163 foods,TK114067,91802389,3236114067,4.928394809432316,Âu Song Thiên
DT14068,Song 5935 foods,TK114068,18201871,7608814068,4.9982634411599065,Trương Hoàng Mây
DT14069,Hoàng 9239 foods,TK114069,4007071,2638314069,3.4944147661020106,Âu Thị Anh
DT14070,Chí 12656 foods,TK114070,15697133,6683814070,1.959755891731282,Đoàn Song Nam
DT14071,Hoàng 10727 foods,TK114071,62747996,5582014071,3.3970031908657763,Đoàn Thị Tân
DT14072,Văn 7546 foods,TK114072,97815033,7194714072,1.7285163135168693,Phạm Văn Ngọc Nhi
DT14073,Song 5498 foods,TK114073,88972250,5513214073,3.8609838530463727,Ưng Thị Quốc
DT14074,Tùng 7758 foods,TK114074,88670161,9699414074,4.072144172224652,Vũ Văn Nam
DT14075,Chí 5778 foods,TK114075,40797769,2469614075,1.6880569086906476,Võ Văn Thương
DT14076,Gia 12192 foods,TK114076,49858525,8855514076,4.302300600341931,Trần Tùng Bắc
DT14077,Tùng 11918 foods,TK114077,28741344,4165314077,2.6743247271355575,Võ Văn Nguyệt
DT14078,Gia 6755 foods,TK114078,23359057,2216014078,4.6761881605072855,Phạm Chí Sáng
DT14079,Tùng 11997 foods,TK114079,42787316,5389514079,2.145304666988194,Giản Chí Đức
DT14080,Tùng 12438 foods,TK114080,83649105,1403614080,4.889501267685999,Đoàn Thị Hân
DT14081,Hoàng 7225 foods,TK114081,37792649,4564914081,3.7153583456644776,Bùi Văn Sáng
DT14082,Thị 9406 foods,TK114082,61219286,6076714082,4.809818777713627,Giản Hoàng Vinh
DT14083,Song 10742 foods,TK114083,19811874,4452614083,3.8910005041272355,Trần Gia Giang
DT14084,Văn 6200 foods,TK114084,9896360,7667314084,3.1751673813560894,Vũ Gia Tiến
DT14085,Văn 6726 foods,TK114085,12842345,1409814085,2.4452235958755155,Lê Song Hân
DT14086,Thị 13481 foods,TK114086,18538968,9175614086,4.682250949216542,Võ Chí Việt
DT14087,Văn 6342 foods,TK114087,96778529,8444814087,1.595825534100734,Lại Tùng Bảo
DT14088,Hoàng 11645 foods,TK114088,53476368,1855614088,3.346717105385689,Võ Thị Giang
DT14089,Văn 9519 foods,TK114089,25735284,9416714089,1.3774957737846303,Hồ Hoàng Vy
DT14090,Chí 12421 foods,TK114090,70333397,9579214090,3.9361744931563347,Lê Tùng Tín
DT14091,Chí 7232 foods,TK114091,83892856,1475114091,2.8044673796509696,Phạm Tùng Chung
DT14092,Thị 13397 foods,TK114092,28148993,2969314092,2.6193019369928012,Âu Hoàng Nguyệt
DT14093,Song 7999 foods,TK114093,8578013,7639814093,3.461959930278265,Đoàn Song Thông
DT14094,Hoàng 12359 foods,TK114094,17363487,4351314094,4.1254216050008665,Trần Văn Bảo
DT14095,Thị 13101 foods,TK114095,66421096,6595314095,3.774960906290096,Vũ Chí Tín
DT14096,Hoàng 12008 foods,TK114096,44716450,9171914096,2.0791195658941337,Ưng Hoàng Cúc
DT14097,Thị 5328 foods,TK114097,29052323,8947714097,2.5221696910416878,Bùi Song Tiệp
DT14098,Chí 4712 foods,TK114098,16417217,1195214098,4.909631098826724,Ưng Văn Thương
DT14099,Chí 11671 foods,TK114099,51570339,5686914099,3.470173422902289,Đặng Song Việt
DT14100,Thị 4328 foods,TK114100,63222032,8653214100,3.3320913581174856,Lý Tùng Vũ
DT14101,Gia 12434 foods,TK114101,38922862,5943014101,3.853065523973274,Trần Chí Vũ
DT14102,Gia 11182 foods,TK114102,48099116,7598914102,1.3415653892220498,Đoàn Văn Ngần
DT14103,Gia 10283 foods,TK114103,38035266,2436714103,1.886120470687831,Đoàn Song Cúc
DT14104,Gia 9626 foods,TK114104,1778998,4974914104,2.846402193396479,An Chí Tiệp
DT14105,Chí 8049 foods,TK114105,94815573,8284814105,1.1470431343273186,Phạm Văn Giang
DT14106,Thị 11343 foods,TK114106,92604666,2992514106,3.54532721963142,An Thị Mây
DT14107,Hoàng 12480 foods,TK114107,94422789,1745714107,3.2629675297917524,Dương Gia Vũ
DT14108,Gia 9702 foods,TK114108,64132228,4737914108,1.0137689565780237,Đoàn Hoàng Bảo
DT14109,Tùng 12216 foods,TK114109,71060571,6884114109,3.950237058297817,Đoàn Gia Sáng
DT14110,Song 8923 foods,TK114110,75377087,5736614110,4.121599498624175,Lại Văn Mây
DT14111,Chí 4524 foods,TK114111,81926589,1336714111,2.651941903076771,Nguyễn Hoàng Hân
DT14112,Tùng 8839 foods,TK114112,34136320,1166214112,4.642574031139473,Âu Gia Vinh
DT14113,Thị 9094 foods,TK114113,65199212,5794714113,3.244780048478656,Võ Gia Phú
DT14114,Văn 10718 foods,TK114114,97898851,3481714114,1.3255464549227942,Đoàn Tùng Cầu
DT14115,Văn 10193 foods,TK114115,8195720,2533714115,2.3357002245742233,Nguyễn Hoàng Duy
DT14116,Tùng 6802 foods,TK114116,27874258,2402114116,2.7961596329952916,Lê Chí Minh
DT14117,Song 10440 foods,TK114117,10671404,7955914117,4.69275846593241,Võ Thị Chung
DT14118,Tùng 9443 foods,TK114118,89392221,1257514118,4.325299521097847,Âu Gia Thương
DT14119,Gia 13222 foods,TK114119,53577339,5064914119,4.132565872861152,Trương Gia Tú
DT14120,Tùng 7855 foods,TK114120,92442421,4927614120,4.975548793763725,Lê Văn Nguyệt
DT14121,Văn 11372 foods,TK114121,66065355,4608914121,4.885190696860452,Âu Chí Mây
DT14122,Gia 6716 foods,TK114122,91986944,3559314122,1.762257353138085,Võ Chí Tiệp
DT14123,Gia 8897 foods,TK114123,7975542,6751614123,4.636515183413075,Đặng Chí khanh
DT14124,Tùng 7015 foods,TK114124,94532528,4056914124,3.7201316708913947,Bùi Gia Vinh
DT14125,Hoàng 11908 foods,TK114125,69101790,8704414125,1.106974889976791,An Chí Cầu
DT14126,Chí 13509 foods,TK114126,97593252,9324514126,2.382933282255685,Giản Thị Nguyệt
