TX140652,70M8130652,187709140652,9494421,1000000,NV100326,KV22,EXIM BANK,303 276 140652,TK140652
TX140653,76M4130653,187709140653,4807322,1000000,NV100326,KV23,SCB,303 276 140653,TK140653
TX140654,68M2130654,187709140654,2715520,1000000,NV100327,KV24,NAM A BANK,303 276 140654,TK140654
TX140655,83M1130655,187709140655,3576306,1000000,NV100327,KV25,VIB,303 276 140655,TK140655
TX140656,33M7130656,187709140656,4466311,1000000,NV100328,KV26,LPB,303 276 140656,TK140656
TX140657,81M3130657,187709140657,3718815,1000000,NV100328,KV27,MB BANK,303 276 140657,TK140657
TX140658,53M3130658,187709140658,3568119,1000000,NV100329,KV11,BIDV,303 276 140658,TK140658
TX140659,80M3130659,187709140659,3151965,1000000,NV100329,KV12,ACB,303 276 140659,TK140659
TX140660,45M2130660,187709140660,1030408,1000000,NV100330,KV13,EXIM BANK,303 276 140660,TK140660
TX140661,31M7130661,187709140661,1134659,1000000,NV100330,KV14,BIDV,303 276 140661,TK140661
TX140662,46M7130662,187709140662,2106386,1000000,NV100331,KV15,AGRIBANK,303 276 140662,TK140662
TX140663,71M5130663,187709140663,4177356,1000000,NV100331,KV16,NAM A BANK,303 276 140663,TK140663
TX140664,89M8130664,187709140664,9198881,1000000,NV100332,KV17,VIETTIN BANK,303 276 140664,TK140664
TX140665,49M6130665,187709140665,4030503,1000000,NV100332,KV18,GDB,303 276 140665,TK140665
TX140666,48M4130666,187709140666,8659709,1000000,NV100333,KV19,TP BANK,303 276 140666,TK140666
TX140667,29M6130667,187709140667,3559451,1000000,NV100333,KV20,AGRIBANK,303 276 140667,TK140667
TX140668,82M2130668,187709140668,4324646,1000000,NV100334,KV21,BIDV,303 276 140668,TK140668
TX140669,63M3130669,187709140669,2044399,1000000,NV100334,KV22,BIDV,303 276 140669,TK140669
TX140670,41M4130670,187709140670,8897364,1000000,NV100335,KV23,AGRIBANK,303 276 140670,TK140670
TX140671,83M1130671,187709140671,6030790,1000000,NV100335,KV24,SHB,303 276 140671,TK140671
TX140672,89M1130672,187709140672,5936201,1000000,NV100336,KV25,ACB,303 276 140672,TK140672
TX140673,39M5130673,187709140673,9621762,1000000,NV100336,KV26,EXIM BANK,303 276 140673,TK140673
TX140674,62M9130674,187709140674,8590994,1000000,NV100337,KV27,VIETCOM BANK,303 276 140674,TK140674
TX140675,84M1130675,187709140675,1469631,1000000,NV100337,KV11,Sacom BANK,303 276 140675,TK140675
TX140676,33M9130676,187709140676,1736226,1000000,NV100338,KV12,LPB,303 276 140676,TK140676
TX140677,38M5130677,187709140677,5001675,1000000,NV100338,KV13,NAM A BANK,303 276 140677,TK140677
TX140678,32M2130678,187709140678,4404745,1000000,NV100339,KV14,BIDV,303 276 140678,TK140678
TX140679,32M3130679,187709140679,2936545,1000000,NV100339,KV15,Sacom BANK,303 276 140679,TK140679
TX140680,63M1130680,187709140680,5127645,1000000,NV100340,KV16,TP BANK,303 276 140680,TK140680
TX140681,50M6130681,187709140681,1841733,1000000,NV100340,KV17,AGRIBANK,303 276 140681,TK140681
TX140682,49M4130682,187709140682,4960021,1000000,NV100341,KV18,AGRIBANK,303 276 140682,TK140682
TX140683,43M2130683,187709140683,6473425,1000000,NV100341,KV19,VIETCOM BANK,303 276 140683,TK140683
TX140684,53M8130684,187709140684,3754942,1000000,NV100342,KV20,OCEAN BANK,303 276 140684,TK140684
TX140685,49M4130685,187709140685,6601893,1000000,NV100342,KV21,LPB,303 276 140685,TK140685
TX140686,35M2130686,187709140686,2351598,1000000,NV100343,KV22,OCEAN BANK,303 276 140686,TK140686
TX140687,72M1130687,187709140687,9745244,1000000,NV100343,KV23,LPB,303 276 140687,TK140687
TX140688,37M4130688,187709140688,2343735,1000000,NV100344,KV24,TP BANK,303 276 140688,TK140688
TX140689,53M7130689,187709140689,5271080,1000000,NV100344,KV25,GDB,303 276 140689,TK140689
TX140690,68M6130690,187709140690,4657241,1000000,NV100345,KV26,LPB,303 276 140690,TK140690
TX140691,48M3130691,187709140691,2472940,1000000,NV100345,KV27,SEA BANK,303 276 140691,TK140691
TX140692,81M4130692,187709140692,2383153,1000000,NV100346,KV11,AGRIBANK,303 276 140692,TK140692
TX140693,47M8130693,187709140693,7954118,1000000,NV100346,KV12,OCEAN BANK,303 276 140693,TK140693
TX140694,31M6130694,187709140694,1027975,1000000,NV100347,KV13,GDB,303 276 140694,TK140694
TX140695,70M3130695,187709140695,5325774,1000000,NV100347,KV14,SCB,303 276 140695,TK140695
TX140696,35M5130696,187709140696,7509767,1000000,NV100348,KV15,MSB,303 276 140696,TK140696
TX140697,56M7130697,187709140697,5879419,1000000,NV100348,KV16,SEA BANK,303 276 140697,TK140697
TX140698,60M9130698,187709140698,7014997,1000000,NV100349,KV17,GDB,303 276 140698,TK140698
TX140699,77M5130699,187709140699,5724858,1000000,NV100349,KV18,NAM A BANK,303 276 140699,TK140699
TX140700,30M2130700,187709140700,6463253,1000000,NV100350,KV19,GDB,303 276 140700,TK140700
TX140701,76M1130701,187709140701,4778240,1000000,NV100350,KV20,MSB,303 276 140701,TK140701
TX140702,33M6130702,187709140702,4641967,1000000,NV100351,KV21,VIETCOM BANK,303 276 140702,TK140702
TX140703,34M6130703,187709140703,6945194,1000000,NV100351,KV22,MSB,303 276 140703,TK140703
TX140704,60M2130704,187709140704,7794453,1000000,NV100352,KV23,SCB,303 276 140704,TK140704
TX140705,47M7130705,187709140705,7349143,1000000,NV100352,KV24,BIDV,303 276 140705,TK140705
TX140706,32M9130706,187709140706,9952371,1000000,NV100353,KV25,MB BANK,303 276 140706,TK140706
TX140707,51M8130707,187709140707,1360636,1000000,NV100353,KV26,MSB,303 276 140707,TK140707
TX140708,60M3130708,187709140708,3633983,1000000,NV100354,KV27,LPB,303 276 140708,TK140708
TX140709,42M4130709,187709140709,8317619,1000000,NV100354,KV11,EXIM BANK,303 276 140709,TK140709
TX140710,71M4130710,187709140710,2764886,1000000,NV100355,KV12,MB BANK,303 276 140710,TK140710
TX140711,59M1130711,187709140711,8563329,1000000,NV100355,KV13,AGRIBANK,303 276 140711,TK140711
TX140712,87M7130712,187709140712,5410026,1000000,NV100356,KV14,MB BANK,303 276 140712,TK140712
TX140713,76M2130713,187709140713,1775802,1000000,NV100356,KV15,VIB,303 276 140713,TK140713
TX140714,29M9130714,187709140714,5991418,1000000,NV100357,KV16,GDB,303 276 140714,TK140714
TX140715,70M2130715,187709140715,6069690,1000000,NV100357,KV17,AGRIBANK,303 276 140715,TK140715
TX140716,70M9130716,187709140716,8982528,1000000,NV100358,KV18,NAM A BANK,303 276 140716,TK140716
TX140717,74M4130717,187709140717,5994193,1000000,NV100358,KV19,TP BANK,303 276 140717,TK140717
TX140718,50M5130718,187709140718,8821625,1000000,NV100359,KV20,LPB,303 276 140718,TK140718
TX140719,70M9130719,187709140719,3430572,1000000,NV100359,KV21,EXIM BANK,303 276 140719,TK140719
TX140720,42M7130720,187709140720,1010749,1000000,NV100360,KV22,VIETTIN BANK,303 276 140720,TK140720
TX140721,56M1130721,187709140721,8118240,1000000,NV100360,KV23,SEA BANK,303 276 140721,TK140721
TX140722,54M4130722,187709140722,2053369,1000000,NV100361,KV24,EXIM BANK,303 276 140722,TK140722
TX140723,79M5130723,187709140723,8899640,1000000,NV100361,KV25,SEA BANK,303 276 140723,TK140723
TX140724,86M9130724,187709140724,9269800,1000000,NV100362,KV26,SEA BANK,303 276 140724,TK140724
TX140725,57M8130725,187709140725,3290235,1000000,NV100362,KV27,VIETCOM BANK,303 276 140725,TK140725
TX140726,76M7130726,187709140726,2424218,1000000,NV100363,KV11,BIDV,303 276 140726,TK140726
TX140727,64M5130727,187709140727,1010301,1000000,NV100363,KV12,OCB,303 276 140727,TK140727
TX140728,53M1130728,187709140728,2944934,1000000,NV100364,KV13,TECHCOM BANK,303 276 140728,TK140728
TX140729,55M6130729,187709140729,4888174,1000000,NV100364,KV14,VIETCOM BANK,303 276 140729,TK140729
TX140730,36M8130730,187709140730,5577393,1000000,NV100365,KV15,SHB,303 276 140730,TK140730
TX140731,31M3130731,187709140731,7906970,1000000,NV100365,KV16,Sacom BANK,303 276 140731,TK140731
TX140732,75M7130732,187709140732,6969294,1000000,NV100366,KV17,TECHCOM BANK,303 276 140732,TK140732
TX140733,70M1130733,187709140733,5380826,1000000,NV100366,KV18,NAM A BANK,303 276 140733,TK140733
TX140734,39M8130734,187709140734,5886258,1000000,NV100367,KV19,VIETTIN BANK,303 276 140734,TK140734
TX140735,85M5130735,187709140735,6938641,1000000,NV100367,KV20,NAM A BANK,303 276 140735,TK140735
TX140736,57M1130736,187709140736,8729854,1000000,NV100368,KV21,AGRIBANK,303 276 140736,TK140736
TX140737,40M4130737,187709140737,9964734,1000000,NV100368,KV22,VIETTIN BANK,303 276 140737,TK140737
TX140738,91M1130738,187709140738,5793384,1000000,NV100369,KV23,ACB,303 276 140738,TK140738
TX140739,58M6130739,187709140739,2257357,1000000,NV100369,KV24,ACB,303 276 140739,TK140739
TX140740,58M8130740,187709140740,5885172,1000000,NV100370,KV25,SHB,303 276 140740,TK140740
TX140741,73M2130741,187709140741,6469761,1000000,NV100370,KV26,MSB,303 276 140741,TK140741
TX140742,62M3130742,187709140742,9477307,1000000,NV100371,KV27,AGRIBANK,303 276 140742,TK140742
TX140743,60M7130743,187709140743,6902699,1000000,NV100371,KV11,VIETCOM BANK,303 276 140743,TK140743
TX140744,58M3130744,187709140744,1421841,1000000,NV100372,KV12,TP BANK,303 276 140744,TK140744
TX140745,82M4130745,187709140745,3885661,1000000,NV100372,KV13,SHB,303 276 140745,TK140745
TX140746,46M1130746,187709140746,8000084,1000000,NV100373,KV14,MB BANK,303 276 140746,TK140746
TX140747,56M5130747,187709140747,9106486,1000000,NV100373,KV15,ACB,303 276 140747,TK140747
TX140748,80M1130748,187709140748,9969251,1000000,NV100374,KV16,TP BANK,303 276 140748,TK140748
TX140749,69M6130749,187709140749,9311479,1000000,NV100374,KV17,EXIM BANK,303 276 140749,TK140749
TX140750,57M4130750,187709140750,3935873,1000000,NV100375,KV18,VIETTIN BANK,303 276 140750,TK140750
TX140751,91M5130751,187709140751,3862155,1000000,NV100375,KV19,ACB,303 276 140751,TK140751
TX140752,59M4130752,187709140752,4147702,1000000,NV100376,KV20,BIDV,303 276 140752,TK140752
TX140753,85M7130753,187709140753,3077804,1000000,NV100376,KV21,TECHCOM BANK,303 276 140753,TK140753
TX140754,51M6130754,187709140754,7912199,1000000,NV100377,KV22,TECHCOM BANK,303 276 140754,TK140754
TX140755,48M2130755,187709140755,3564298,1000000,NV100377,KV23,VIB,303 276 140755,TK140755
TX140756,59M7130756,187709140756,3238399,1000000,NV100378,KV24,MSB,303 276 140756,TK140756
TX140757,40M4130757,187709140757,2661403,1000000,NV100378,KV25,OCEAN BANK,303 276 140757,TK140757
TX140758,56M8130758,187709140758,1787711,1000000,NV100379,KV26,ACB,303 276 140758,TK140758
TX140759,31M5130759,187709140759,1245436,1000000,NV100379,KV27,VIETTIN BANK,303 276 140759,TK140759
TX140760,39M5130760,187709140760,4976877,1000000,NV100380,KV11,BIDV,303 276 140760,TK140760
TX140761,29M9130761,187709140761,7485584,1000000,NV100380,KV12,NAM A BANK,303 276 140761,TK140761
TX140762,29M7130762,187709140762,9072882,1000000,NV100381,KV13,VIETTIN BANK,303 276 140762,TK140762
TX140763,31M9130763,187709140763,1983177,1000000,NV100381,KV14,VIB,303 276 140763,TK140763
TX140764,33M3130764,187709140764,5493125,1000000,NV100382,KV15,TP BANK,303 276 140764,TK140764
TX140765,76M4130765,187709140765,1797839,1000000,NV100382,KV16,AGRIBANK,303 276 140765,TK140765
TX140766,51M6130766,187709140766,1572746,1000000,NV100383,KV17,VIB,303 276 140766,TK140766
TX140767,87M5130767,187709140767,2385523,1000000,NV100383,KV18,TECHCOM BANK,303 276 140767,TK140767
TX140768,85M5130768,187709140768,1622131,1000000,NV100384,KV19,Sacom BANK,303 276 140768,TK140768
TX140769,89M1130769,187709140769,6112480,1000000,NV100384,KV20,OCB,303 276 140769,TK140769
TX140770,67M2130770,187709140770,2005531,1000000,NV100385,KV21,SEA BANK,303 276 140770,TK140770
TX140771,38M6130771,187709140771,5015047,1000000,NV100385,KV22,GDB,303 276 140771,TK140771
TX140772,34M5130772,187709140772,6465220,1000000,NV100386,KV23,OCEAN BANK,303 276 140772,TK140772
TX140773,35M3130773,187709140773,2421415,1000000,NV100386,KV24,MB BANK,303 276 140773,TK140773
TX140774,37M7130774,187709140774,8913171,1000000,NV100387,KV25,Sacom BANK,303 276 140774,TK140774
TX140775,83M8130775,187709140775,2836823,1000000,NV100387,KV26,VIB,303 276 140775,TK140775
TX140776,77M6130776,187709140776,9086723,1000000,NV100388,KV27,VIETTIN BANK,303 276 140776,TK140776
TX140777,30M6130777,187709140777,8623651,1000000,NV100388,KV11,OCB,303 276 140777,TK140777
TX140778,34M7130778,187709140778,3618075,1000000,NV100389,KV12,VIETCOM BANK,303 276 140778,TK140778
TX140779,66M2130779,187709140779,3158517,1000000,NV100389,KV13,TP BANK,303 276 140779,TK140779
TX140780,70M5130780,187709140780,3363874,1000000,NV100390,KV14,OCB,303 276 140780,TK140780
TX140781,88M4130781,187709140781,9334363,1000000,NV100390,KV15,TP BANK,303 276 140781,TK140781
TX140782,87M5130782,187709140782,2930219,1000000,NV100391,KV16,MSB,303 276 140782,TK140782
TX140783,64M2130783,187709140783,2591586,1000000,NV100391,KV17,OCB,303 276 140783,TK140783
TX140784,30M3130784,187709140784,7266687,1000000,NV100392,KV18,VIETTIN BANK,303 276 140784,TK140784
TX140785,32M4130785,187709140785,8792234,1000000,NV100392,KV19,MSB,303 276 140785,TK140785
TX140786,78M8130786,187709140786,9150137,1000000,NV100393,KV20,SEA BANK,303 276 140786,TK140786
TX140787,84M9130787,187709140787,9085873,1000000,NV100393,KV21,AGRIBANK,303 276 140787,TK140787
TX140788,76M2130788,187709140788,2357989,1000000,NV100394,KV22,Sacom BANK,303 276 140788,TK140788
TX140789,58M6130789,187709140789,1792014,1000000,NV100394,KV23,VIETTIN BANK,303 276 140789,TK140789
TX140790,55M1130790,187709140790,9231540,1000000,NV100395,KV24,SEA BANK,303 276 140790,TK140790
TX140791,53M1130791,187709140791,7611406,1000000,NV100395,KV25,EXIM BANK,303 276 140791,TK140791
TX140792,59M3130792,187709140792,5294463,1000000,NV100396,KV26,VIETTIN BANK,303 276 140792,TK140792
TX140793,67M4130793,187709140793,5600309,1000000,NV100396,KV27,EXIM BANK,303 276 140793,TK140793
TX140794,68M8130794,187709140794,2640848,1000000,NV100397,KV11,TECHCOM BANK,303 276 140794,TK140794
TX140795,39M8130795,187709140795,6465129,1000000,NV100397,KV12,MSB,303 276 140795,TK140795
TX140796,83M4130796,187709140796,3932552,1000000,NV100398,KV13,OCB,303 276 140796,TK140796
TX140797,41M7130797,187709140797,2604030,1000000,NV100398,KV14,TECHCOM BANK,303 276 140797,TK140797
TX140798,91M8130798,187709140798,7650306,1000000,NV100399,KV15,VIB,303 276 140798,TK140798
TX140799,30M2130799,187709140799,1180845,1000000,NV100399,KV16,TP BANK,303 276 140799,TK140799
TX140800,32M2130800,187709140800,3432433,1000000,NV100400,KV17,LPB,303 276 140800,TK140800
TX140801,42M8130801,187709140801,2666982,1000000,NV100400,KV18,SEA BANK,303 276 140801,TK140801
TX140802,71M5130802,187709140802,8126320,1000000,NV100401,KV19,MSB,303 276 140802,TK140802
TX140803,44M7130803,187709140803,5556890,1000000,NV100401,KV20,TP BANK,303 276 140803,TK140803
TX140804,66M2130804,187709140804,4942645,1000000,NV100402,KV21,MSB,303 276 140804,TK140804
TX140805,30M2130805,187709140805,6217878,1000000,NV100402,KV22,OCEAN BANK,303 276 140805,TK140805
TX140806,40M3130806,187709140806,8281369,1000000,NV100403,KV23,TECHCOM BANK,303 276 140806,TK140806
TX140807,54M8130807,187709140807,4009830,1000000,NV100403,KV24,VIETCOM BANK,303 276 140807,TK140807
TX140808,76M4130808,187709140808,7358187,1000000,NV100404,KV25,VIETCOM BANK,303 276 140808,TK140808
TX140809,43M8130809,187709140809,4441549,1000000,NV100404,KV26,ACB,303 276 140809,TK140809
TX140810,48M9130810,187709140810,1864812,1000000,NV100405,KV27,SEA BANK,303 276 140810,TK140810
TX140811,83M3130811,187709140811,5098346,1000000,NV100405,KV11,OCB,303 276 140811,TK140811
TX140812,39M5130812,187709140812,6692982,1000000,NV100406,KV12,AGRIBANK,303 276 140812,TK140812
TX140813,68M3130813,187709140813,4889141,1000000,NV100406,KV13,VIETTIN BANK,303 276 140813,TK140813
TX140814,43M9130814,187709140814,3423705,1000000,NV100407,KV14,BIDV,303 276 140814,TK140814
TX140815,36M8130815,187709140815,1638817,1000000,NV100407,KV15,OCB,303 276 140815,TK140815
TX140816,66M4130816,187709140816,2017454,1000000,NV100408,KV16,MB BANK,303 276 140816,TK140816
TX140817,84M9130817,187709140817,7926062,1000000,NV100408,KV17,TECHCOM BANK,303 276 140817,TK140817
TX140818,45M9130818,187709140818,7582232,1000000,NV100409,KV18,SEA BANK,303 276 140818,TK140818
TX140819,29M3130819,187709140819,2651653,1000000,NV100409,KV19,ACB,303 276 140819,TK140819
TX140820,58M7130820,187709140820,4619111,1000000,NV100410,KV20,ACB,303 276 140820,TK140820
TX140821,65M9130821,187709140821,8982385,1000000,NV100410,KV21,VIB,303 276 140821,TK140821
TX140822,79M9130822,187709140822,9242732,1000000,NV100411,KV22,MSB,303 276 140822,TK140822
TX140823,51M4130823,187709140823,2206114,1000000,NV100411,KV23,MSB,303 276 140823,TK140823
TX140824,67M9130824,187709140824,4892196,1000000,NV100412,KV24,AGRIBANK,303 276 140824,TK140824
TX140825,65M6130825,187709140825,3623813,1000000,NV100412,KV25,TP BANK,303 276 140825,TK140825
TX140826,85M2130826,187709140826,6889833,1000000,NV100413,KV26,GDB,303 276 140826,TK140826
TX140827,41M2130827,187709140827,7541908,1000000,NV100413,KV27,VIB,303 276 140827,TK140827
TX140828,64M4130828,187709140828,7782129,1000000,NV100414,KV11,OCB,303 276 140828,TK140828
TX140829,36M8130829,187709140829,7766327,1000000,NV100414,KV12,SEA BANK,303 276 140829,TK140829
TX140830,49M4130830,187709140830,5324688,1000000,NV100415,KV13,VIETCOM BANK,303 276 140830,TK140830
TX140831,40M8130831,187709140831,4293062,1000000,NV100415,KV14,Sacom BANK,303 276 140831,TK140831
TX140832,48M9130832,187709140832,2757154,1000000,NV100416,KV15,SHB,303 276 140832,TK140832
TX140833,78M3130833,187709140833,4880066,1000000,NV100416,KV16,NAM A BANK,303 276 140833,TK140833
TX140834,71M1130834,187709140834,5924110,1000000,NV100417,KV17,VIETCOM BANK,303 276 140834,TK140834
TX140835,56M9130835,187709140835,1060042,1000000,NV100417,KV18,TECHCOM BANK,303 276 140835,TK140835
TX140836,80M9130836,187709140836,8889790,1000000,NV100418,KV19,GDB,303 276 140836,TK140836
TX140837,35M2130837,187709140837,3978722,1000000,NV100418,KV20,NAM A BANK,303 276 140837,TK140837
TX140838,89M4130838,187709140838,9589942,1000000,NV100419,KV21,TECHCOM BANK,303 276 140838,TK140838
TX140839,71M6130839,187709140839,3490490,1000000,NV100419,KV22,AGRIBANK,303 276 140839,TK140839
TX140840,71M7130840,187709140840,7347215,1000000,NV100420,KV23,ACB,303 276 140840,TK140840
TX140841,34M6130841,187709140841,7161664,1000000,NV100420,KV24,SCB,303 276 140841,TK140841
TX140842,91M9130842,187709140842,5666253,1000000,NV100421,KV25,TECHCOM BANK,303 276 140842,TK140842
TX140843,30M4130843,187709140843,1612111,1000000,NV100421,KV26,SHB,303 276 140843,TK140843
TX140844,48M5130844,187709140844,3907808,1000000,NV100422,KV27,TP BANK,303 276 140844,TK140844
TX140845,60M6130845,187709140845,3862699,1000000,NV100422,KV11,VIETTIN BANK,303 276 140845,TK140845
TX140846,84M9130846,187709140846,6176349,1000000,NV100423,KV12,VIB,303 276 140846,TK140846
TX140847,64M6130847,187709140847,8300698,1000000,NV100423,KV13,OCB,303 276 140847,TK140847
TX140848,50M9130848,187709140848,2806157,1000000,NV100424,KV14,VIB,303 276 140848,TK140848
TX140849,52M2130849,187709140849,8240598,1000000,NV100424,KV15,SHB,303 276 140849,TK140849
TX140850,30M2130850,187709140850,6894586,1000000,NV100425,KV16,OCB,303 276 140850,TK140850
TX140851,59M1130851,187709140851,9897738,1000000,NV100425,KV17,MB BANK,303 276 140851,TK140851
TX140852,91M6130852,187709140852,7657732,1000000,NV100426,KV18,SEA BANK,303 276 140852,TK140852
TX140853,88M8130853,187709140853,5504030,1000000,NV100426,KV19,NAM A BANK,303 276 140853,TK140853
TX140854,64M5130854,187709140854,3657861,1000000,NV100427,KV20,SEA BANK,303 276 140854,TK140854
TX140855,43M1130855,187709140855,2459217,1000000,NV100427,KV21,SCB,303 276 140855,TK140855
TX140856,75M2130856,187709140856,4190677,1000000,NV100428,KV22,LPB,303 276 140856,TK140856
TX140857,40M8130857,187709140857,1273835,1000000,NV100428,KV23,BIDV,303 276 140857,TK140857
TX140858,46M4130858,187709140858,3947334,1000000,NV100429,KV24,NAM A BANK,303 276 140858,TK140858
TX140859,31M2130859,187709140859,9055366,1000000,NV100429,KV25,AGRIBANK,303 276 140859,TK140859
TX140860,73M1130860,187709140860,6157814,1000000,NV100430,KV26,LPB,303 276 140860,TK140860
TX140861,89M1130861,187709140861,1664220,1000000,NV100430,KV27,AGRIBANK,303 276 140861,TK140861
TX140862,52M1130862,187709140862,4125203,1000000,NV100431,KV11,TP BANK,303 276 140862,TK140862
TX140863,62M5130863,187709140863,2070874,1000000,NV100431,KV12,SHB,303 276 140863,TK140863
TX140864,47M8130864,187709140864,8001648,1000000,NV100432,KV13,NAM A BANK,303 276 140864,TK140864
TX140865,34M6130865,187709140865,7841676,1000000,NV100432,KV14,TP BANK,303 276 140865,TK140865
TX140866,65M4130866,187709140866,1952812,1000000,NV100433,KV15,VIETTIN BANK,303 276 140866,TK140866
TX140867,38M6130867,187709140867,6296823,1000000,NV100433,KV16,MB BANK,303 276 140867,TK140867
TX140868,83M6130868,187709140868,5582490,1000000,NV100434,KV17,MSB,303 276 140868,TK140868
TX140869,60M3130869,187709140869,3530353,1000000,NV100434,KV18,SHB,303 276 140869,TK140869
TX140870,52M6130870,187709140870,6876865,1000000,NV100435,KV19,MB BANK,303 276 140870,TK140870
TX140871,67M4130871,187709140871,9555688,1000000,NV100435,KV20,NAM A BANK,303 276 140871,TK140871
TX140872,88M8130872,187709140872,7133361,1000000,NV100436,KV21,ACB,303 276 140872,TK140872
TX140873,65M1130873,187709140873,9708385,1000000,NV100436,KV22,TP BANK,303 276 140873,TK140873
TX140874,60M9130874,187709140874,9395071,1000000,NV100437,KV23,BIDV,303 276 140874,TK140874
TX140875,76M9130875,187709140875,4228506,1000000,NV100437,KV24,VIETTIN BANK,303 276 140875,TK140875
TX140876,80M6130876,187709140876,2952159,1000000,NV100438,KV25,GDB,303 276 140876,TK140876
TX140877,80M7130877,187709140877,1120357,1000000,NV100438,KV26,OCB,303 276 140877,TK140877
TX140878,82M2130878,187709140878,3709124,1000000,NV100439,KV27,LPB,303 276 140878,TK140878
TX140879,68M8130879,187709140879,4549687,1000000,NV100439,KV11,NAM A BANK,303 276 140879,TK140879
TX140880,52M6130880,187709140880,9325828,1000000,NV100440,KV12,TECHCOM BANK,303 276 140880,TK140880
TX140881,52M8130881,187709140881,2142896,1000000,NV100440,KV13,TECHCOM BANK,303 276 140881,TK140881
TX140882,58M6130882,187709140882,5061366,1000000,NV100441,KV14,BIDV,303 276 140882,TK140882
TX140883,69M8130883,187709140883,1135146,1000000,NV100441,KV15,MB BANK,303 276 140883,TK140883
TX140884,54M7130884,187709140884,9200998,1000000,NV100442,KV16,SCB,303 276 140884,TK140884
TX140885,81M4130885,187709140885,4857117,1000000,NV100442,KV17,OCB,303 276 140885,TK140885
TX140886,65M9130886,187709140886,1916104,1000000,NV100443,KV18,OCEAN BANK,303 276 140886,TK140886
TX140887,38M1130887,187709140887,1635270,1000000,NV100443,KV19,Sacom BANK,303 276 140887,TK140887
TX140888,38M9130888,187709140888,8797033,1000000,NV100444,KV20,TP BANK,303 276 140888,TK140888
TX140889,85M7130889,187709140889,4275953,1000000,NV100444,KV21,Sacom BANK,303 276 140889,TK140889
TX140890,79M8130890,187709140890,6215133,1000000,NV100445,KV22,SEA BANK,303 276 140890,TK140890
TX140891,88M7130891,187709140891,3568287,1000000,NV100445,KV23,EXIM BANK,303 276 140891,TK140891
TX140892,86M3130892,187709140892,1372298,1000000,NV100446,KV24,LPB,303 276 140892,TK140892
TX140893,79M6130893,187709140893,2311494,1000000,NV100446,KV25,LPB,303 276 140893,TK140893
TX140894,30M5130894,187709140894,3826355,1000000,NV100447,KV26,LPB,303 276 140894,TK140894
TX140895,78M9130895,187709140895,7178628,1000000,NV100447,KV27,Sacom BANK,303 276 140895,TK140895
TX140896,40M8130896,187709140896,7192767,1000000,NV100448,KV11,NAM A BANK,303 276 140896,TK140896
TX140897,47M5130897,187709140897,5788138,1000000,NV100448,KV12,VIETTIN BANK,303 276 140897,TK140897
TX140898,36M9130898,187709140898,8993533,1000000,NV100449,KV13,TECHCOM BANK,303 276 140898,TK140898
TX140899,91M5130899,187709140899,3821876,1000000,NV100449,KV14,TP BANK,303 276 140899,TK140899
TX140900,66M3130900,187709140900,4188767,1000000,NV100450,KV15,LPB,303 276 140900,TK140900
TX140901,30M5130901,187709140901,3860923,1000000,NV100450,KV16,TECHCOM BANK,303 276 140901,TK140901
TX140902,79M2130902,187709140902,7499086,1000000,NV100451,KV17,TP BANK,303 276 140902,TK140902
TX140903,75M4130903,187709140903,6310559,1000000,NV100451,KV18,SHB,303 276 140903,TK140903
TX140904,52M1130904,187709140904,2902059,1000000,NV100452,KV19,VIETCOM BANK,303 276 140904,TK140904
TX140905,72M8130905,187709140905,4438961,1000000,NV100452,KV20,MB BANK,303 276 140905,TK140905
TX140906,31M2130906,187709140906,7831948,1000000,NV100453,KV21,VIETTIN BANK,303 276 140906,TK140906
TX140907,69M3130907,187709140907,2858925,1000000,NV100453,KV22,OCEAN BANK,303 276 140907,TK140907
TX140908,45M4130908,187709140908,5541097,1000000,NV100454,KV23,ACB,303 276 140908,TK140908
TX140909,40M8130909,187709140909,3666062,1000000,NV100454,KV24,GDB,303 276 140909,TK140909
TX140910,85M7130910,187709140910,9465950,1000000,NV100455,KV25,BIDV,303 276 140910,TK140910
TX140911,69M6130911,187709140911,2479532,1000000,NV100455,KV26,SHB,303 276 140911,TK140911
TX140912,79M8130912,187709140912,6797799,1000000,NV100456,KV27,SCB,303 276 140912,TK140912
TX140913,33M2130913,187709140913,4163964,1000000,NV100456,KV11,Sacom BANK,303 276 140913,TK140913
TX140914,62M8130914,187709140914,3817216,1000000,NV100457,KV12,ACB,303 276 140914,TK140914
TX140915,80M5130915,187709140915,7820685,1000000,NV100457,KV13,BIDV,303 276 140915,TK140915
TX140916,45M8130916,187709140916,3556132,1000000,NV100458,KV14,TECHCOM BANK,303 276 140916,TK140916
TX140917,80M8130917,187709140917,5893786,1000000,NV100458,KV15,SEA BANK,303 276 140917,TK140917
TX140918,55M8130918,187709140918,6287563,1000000,NV100459,KV16,SCB,303 276 140918,TK140918
TX140919,40M9130919,187709140919,5721419,1000000,NV100459,KV17,VIETCOM BANK,303 276 140919,TK140919
TX140920,78M9130920,187709140920,9166619,1000000,NV100460,KV18,TECHCOM BANK,303 276 140920,TK140920
TX140921,74M6130921,187709140921,1724226,1000000,NV100460,KV19,OCEAN BANK,303 276 140921,TK140921
TX140922,58M2130922,187709140922,8890566,1000000,NV100461,KV20,VIB,303 276 140922,TK140922
